date,sample.bout,Transect,baseline,baseline.rep,Number of Points Along Transect_fromRick,Number of points along transect_ChrissyCalc,Transect_Length,Transect Point,Bank_Location,Hit Number,Family,Species Hit,Surface Hit,Transect Point Soil Surface,VegHit_SoilSurfaceHit,Longevity,Longevity_2,Habit,FunctionalGroup,FunctionalGroup2,Nativity,Cvalue,WIS_WMVC,WIS_GP,WIS_Grouped
5/29/2020,1,B15-50,B15,5,24,24,5.75,3.75,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/29/2020,1,B17-12.5,B17,2,25,25,6,2.75,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/29/2020,1,B17-12.5,B17,2,25,25,6,4,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,1.75,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,2,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/26/2020,1,B5-50,B5,5,20,20,4.75,1.75,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/26/2020,1,B5-50,B5,5,20,20,4.75,3.25,lower,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/26/2020,1,B7-0,B7,1,16,16,3.75,2.75,lower,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B10-37.5,B10,4,26,39,9.5,3.25,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B10-37.5,B10,4,26,39,9.5,4,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B10-37.5,B10,4,26,39,9.5,4.25,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B10-37.5,B10,4,26,39,9.5,4.5,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-0,B13,1,29,31,7.5,0.75,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-0,B13,1,29,31,7.5,1,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-0,B13,1,29,31,7.5,1.25,upper,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-0,B13,1,29,31,7.5,1.5,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-0,B13,1,29,31,7.5,1.75,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-12.5,B13,2,17,28,6.75,2.25,upper,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-12.5,B13,2,17,28,6.75,2.5,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-12.5,B13,2,17,28,6.75,2.75,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/30/2020,2,B13-12.5,B13,2,17,28,6.75,3.25,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3.25,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3.5,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
7/2/2020,2,B17-12.5,B17,2,25,31,7.5,3.25,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
7/2/2020,2,B17-12.5,B17,2,25,31,7.5,4.5,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
7/2/2020,2,B18-37.5,B18,4,17,28,6.75,1.75,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B3-20,B3,3,37,35,8.5,5.25,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B3-20,B3,3,37,35,8.5,5.5,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B5-12.5,B5,2,18,29,7,1.25,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B5-12.5,B5,2,18,29,7,1.75,upper,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B5-12.5,B5,2,18,29,7,3,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B5-50,B5,5,20,30,7.25,4.75,lower,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B5-50,B5,5,20,30,7.25,5.25,lower,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B7-0,B7,1,16,29,7,3.25,middle,1,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,bare soil,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B7-0,B7,1,16,29,7,3.5,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
6/29/2020,2,B7-0,B7,1,16,29,7,3.75,middle,2,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium,NULL,litter,Symphyotrichum lanceolatum ssp. hesperium,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,5,OBL,FACW,FACW-OBL
5/27/2020,1,B10-25,B10,3,41,41,10,3.5,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B13-12.5,B13,2,17,17,4,0,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B13-12.5,B13,2,17,17,4,1.25,upper,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B13-25,B13,3,17,27,6.5,0.25,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B13-50,B13,5,20,20,4.75,1.5,upper,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-25,B14,3,41,41,10,0.75,upper,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-36.5,B14,4,45,45,11,1.5,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-36.5,B14,4,45,45,11,2,upper,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-36.5,B14,4,45,45,11,2.25,upper,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-36.5,B14,4,45,45,11,2.5,upper,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-50,B14,5,18,18,4.25,0,upper,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-50,B14,5,18,18,4.25,0.5,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-50,B14,5,18,18,4.25,0.75,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/28/2020,1,B14-50,B14,5,18,18,4.25,1.25,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/29/2020,1,B15-0,B15,1,36,36,8.75,5,middle,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/29/2020,1,B15-0,B15,1,36,36,8.75,5.5,middle,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/29/2020,1,B15-37.5,B15,4,27,27,6.5,1.5,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/29/2020,1,B15-50,B15,5,24,24,5.75,0.75,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,2,middle,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,4.75,middle,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,5,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,1.75,middle,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,2,middle,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,0,upper,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,0.25,upper,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,0.75,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,1,upper,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,1.5,middle,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,1.75,middle,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,2,middle,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-12.5,B5,2,18,18,4.25,2.5,middle,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,3.25,lower,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,3.75,lower,1,Asteraceae,Taraxacum officinale,NULL,water,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B5-50,B5,5,20,20,4.75,4.5,lower,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B7-25,B7,3,21,21,5,4.25,lower,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,0.75,upper,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,2.75,middle,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/30/2020,2,B10-25,B10,3,41,37,9,0.75,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B14-36.5,B14,4,45,35,8.5,3.5,middle,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B14-36.5,B14,4,45,35,8.5,3.75,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B14-36.5,B14,4,45,35,8.5,4,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B14-50,B14,5,18,33,8,3.25,middle,2,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B14-50,B14,5,18,33,8,3.75,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/29/2020,2,B3-0,B3,1,34,35,8.5,0.75,upper,1,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/29/2020,2,B5-0,B5,1,18,29,7,0,upper,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/29/2020,2,B5-12.5,B5,2,18,29,7,4,middle,1,Asteraceae,Taraxacum officinale,NULL,bare soil,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
6/29/2020,2,B7-37.5,B7,4,20,29,7,3.25,middle,2,Asteraceae,Taraxacum officinale,NULL,litter,Taraxacum officinale,Perennial,Long-lived,Forb,PF,Long-lived Forb,Introduced,0,FACU,FACU,FACU-UPL
7/1/2020,2,B15-0,B15,1,36,41,10,1.25,upper,1,Poaceae,Thinopyrum intermedium,NULL,NULL,Thinopyrum intermedium,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
7/1/2020,2,B15-0,B15,1,36,41,10,1.75,upper,2,Poaceae,Thinopyrum intermedium,NULL,litter,Thinopyrum intermedium,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-12.5,B7,2,20,29,7,3.5,middle,1,Tiliaceae,Tilia,NULL,litter,Tilia,Perennial,Long-lived,Woody,W,Long-lived Woody,Introduced,0,NA,NA,NA
6/29/2020,2,B7-12.5,B7,2,20,29,7,3.75,middle,1,Tiliaceae,Tilia,NULL,litter,Tilia,Perennial,Long-lived,Woody,W,Long-lived Woody,Introduced,0,NA,NA,NA
6/29/2020,2,B7-12.5,B7,2,20,29,7,4,middle,1,Tiliaceae,Tilia,NULL,litter,Tilia,Perennial,Long-lived,Woody,W,Long-lived Woody,Introduced,0,NA,NA,NA
5/27/2020,1,B10-37.5,B10,4,26,26,6.25,3.75,middle,1,Asteraceae,Tragopogon dubius,NULL,litter,Tragopogon dubius,Variable,Variable,Forb,VF,Variable Forb,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,1.75,upper,1,Asteraceae,Tragopogon dubius,NULL,litter,Tragopogon dubius,Variable,Variable,Forb,VF,Variable Forb,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,2.25,upper,2,Asteraceae,Tragopogon dubius,NULL,litter,Tragopogon dubius,Variable,Variable,Forb,VF,Variable Forb,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,4,lower,1,Typhaceae,Typha angustifolia,NULL,water,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,5.75,lower,1,Typhaceae,Typha angustifolia,NULL,water,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
6/1/2020,1,B18-25,B18,3,17,17,4,3.5,lower,2,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
6/1/2020,1,B18-25,B18,3,17,17,4,4,lower,1,Typhaceae,Typha angustifolia,NULL,water,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-0,B15,1,36,41,10,5,middle,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-0,B15,1,36,41,10,6.25,middle,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-0,B15,1,36,41,10,7.5,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-0,B15,1,36,41,10,8,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-0,B15,1,36,41,10,8.25,lower,1,Typhaceae,Typha angustifolia,NULL,bare soil,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,5.75,middle,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,6,middle,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,6.25,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,6.5,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,6.75,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,7,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,7.25,lower,1,Typhaceae,Typha angustifolia,NULL,litter,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
7/1/2020,2,B15-14,B15,2,53,49,12,7.5,lower,1,Typhaceae,Typha angustifolia,NULL,bare soil,Typha angustifolia,Perennial,Long-lived,Forb,PF,Long-lived Forb,Native,0,OBL,OBL,FACW-OBL
