Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Gradient,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Origin,Cultivar_Noxious,C_Value,C_Value_2
55,B3_0_TOP,B3,0,B3_0,TOP,G4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,G6,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,U2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,U3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
56,B3_20_TOP,B3,20,B3_20,TOP,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
57,B3_41_TOP,B3,41,B3_41,TOP,G4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
57,B3_41_TOP,B3,41,B3_41,TOP,G5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
57,B3_41_TOP,B3,41,B3_41,TOP,G6,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
57,B3_41_TOP,B3,41,B3_41,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G14,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G15,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G16,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G17,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G7,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U6,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U7,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U8,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U9,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U10,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U11,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U12,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U13,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U14,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U15,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U16,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,U17,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G21,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
67,B13_0_TOP,B13,0,B13_0,TOP,G2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
67,B13_0_TOP,B13,0,B13_0,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
68,B13_25_TOP,B13,25,B13_25,TOP,G5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
68,B13_25_TOP,B13,25,B13_25,TOP,G6,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
68,B13_25_TOP,B13,25,B13_25,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
72,B14_50_TOP,B14,50,B14_50,TOP,G1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
72,B14_50_TOP,B14,50,B14_50,TOP,G2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
72,B14_50_TOP,B14,50,B14_50,TOP,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
72,B14_50_TOP,B14,50,B14_50,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U6,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U7,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U8,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U9,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U10,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U11,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,U12,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
76,B17_0_TOP,B17,0,B17_0,TOP,G17,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
76,B17_0_TOP,B17,0,B17_0,TOP,G18,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G11,Brassicaceae,Thlaspi,arvense,Thlaspi arvense,Thlaspi arvense,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G19,Brassicaceae,Thlaspi,arvense,Thlaspi arvense,Thlaspi arvense,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G12,Brassicaceae,Thlaspi,arvense,Thlaspi arvense,Thlaspi arvense,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
4,B5_0_BOTTOM,B5,0,B5_0,BOTTOM,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
29,B3_20_MIDDLE,B3,20,B3_20,MIDDLE,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
35,B7_25_MIDDLE,B7,25,B7_25,MIDDLE,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
50,B17_25_MIDDLE,B17,25,B17_25,MIDDLE,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
51,B17_50_MIDDLE,B17,50,B17_50,MIDDLE,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
62,B7_25_TOP,B7,25,B7_25,TOP,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G20,NA,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G8,Brassicaceae,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G9,NA,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
64,B10_0_TOP,B10,0,B10_0,TOP,G3,NA,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G17,NA,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
78,B17_50_TOP,B17,50,B17_50,TOP,G1,NA,NA,NA,NA NA,Unknown forb,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
3,B3_41_BOTTOM,B3,41,B3_41,BOTTOM,G4,NA,NA,NA,NA NA,Unknown graminoid,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G40,NA,NA,NA,NA NA,Unknown graminoid,NA,NA,NA,NA,Forb,NA Forb,NA Forb,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G8,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G9,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G5,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
33,B5_50_MIDDLE,B5,50,B5_50,MIDDLE,U1,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
68,B13_25_TOP,B13,25,B13_25,TOP,G9,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G12,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G13,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G14,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G15,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G16,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
75,B15_50_TOP,B15,50,B15_50,TOP,G17,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G13,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G2,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G3,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G4,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G5,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G6,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G7,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G10,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G11,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G12,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G14,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G15,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G8,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G9,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
77,B17_25_TOP,B17,25,B17_25,TOP,G16,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
78,B17_50_TOP,B17,50,B17_50,TOP,G2,Poaceae,NA,NA,NA NA,Unknown grass,NA,NA,NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G4,Plantaginaceae,Veronica,americana,Veronica americana,Veronica americana,FACW-OBL,OBL,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G22,Plantaginaceae,Veronica,anagallis-aquatica,Veronica anagallis-aquatica,Veronica anagallis-aquatica,FACW-OBL,OBL,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,1,1
68,B13_25_TOP,B13,25,B13_25,TOP,G3,Plantaginaceae,Veronica,anagallis-aquatica,Veronica anagallis-aquatica,Veronica anagallis-aquatica,FACW-OBL,OBL,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,1,1
